Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32.0,No,Non-Travel,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827.0,14947,1,No,12,3,3,3,1,3,3,1,0,0,0
56.0,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943.0,18575,4,No,13,3,4,1,28,2,3,5,2,4,2
29.0,No,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131.0,26342,1,No,13,3,1,1,10,5,3,10,8,0,8
27.0,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,3,Male,54,3,1,Research Scientist,1,Single,2552.0,7172,1,No,25,4,3,0,1,4,3,1,1,0,0
45.0,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,Female,83,3,1,Research Scientist,3,Married,4477.0,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2
37.0,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,4,Female,56,2,2,Manufacturing Director,4,Married,6474.0,9961,1,No,13,3,2,1,14,2,2,14,8,3,11
20.0,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033.0,12828,1,No,12,3,1,0,2,2,2,2,2,1,2
32.0,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,3,Male,96,3,1,Research Scientist,3,Single,2936.0,10826,1,Yes,11,3,3,0,6,4,3,6,4,0,2
53.0,No,Travel_Rarely,1223,Research & Development,7,2,Medical,4,Female,50,3,5,Manager,3,Divorced,18606.0,18640,3,No,18,3,2,1,26,6,3,7,7,4,7
29.0,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,2,Female,69,1,1,Research Scientist,4,Married,2168.0,26933,0,Yes,18,3,1,1,6,2,2,5,4,1,3
22.0,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853.0,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0
46.0,No,Travel_Rarely,1402,Sales,2,3,Marketing,3,Female,69,3,4,Manager,1,Married,17048.0,24097,8,No,23,4,1,0,28,2,3,26,15,15,9
44.0,No,Non-Travel,111,Research & Development,17,3,Life Sciences,4,Male,74,1,1,Research Scientist,3,Single,2782.0,4279,2,No,13,3,4,0,6,3,3,0,0,0,0
33.0,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600.0,8429,1,No,13,3,4,1,5,2,3,5,4,1,4
41.0,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,2107.0,20293,6,No,17,3,1,1,5,2,1,1,0,0,0
30.0,,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115.0,13192,8,No,19,3,3,3,8,3,3,4,3,0,3
40.0,No,Travel_Frequently,1184,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,4327.0,25440,5,No,12,3,4,3,5,2,3,0,0,0,0
50.0,No,Travel_Frequently,1421,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,17856.0,9490,2,No,22,4,3,1,32,3,3,2,2,2,2
28.0,No,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196.0,12449,1,No,12,3,3,3,6,2,3,6,5,3,3
46.0,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081.0,10849,5,No,11,3,1,1,25,2,3,4,2,0,3
35.0,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,8966.0,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7
24.0,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,2210.0,3372,1,No,13,3,1,1,1,3,1,1,0,0,0
33.0,,Travel_Frequently,1146,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,5736.0,4905,1,No,12,3,1,1,10,3,2,10,7,0,1
36.0,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741.0,6865,1,No,14,3,3,1,7,4,3,7,7,1,7
30.0,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491.0,11309,1,No,13,3,1,3,10,4,2,10,7,8,9
44.0,No,Travel_Rarely,200,Research & Development,29,4,Other,4,Male,32,3,2,Research Scientist,4,Single,4541.0,7744,1,No,25,4,2,0,20,3,3,20,11,13,17
20.0,No,Travel_Rarely,654,Sales,21,3,Marketing,3,Male,43,4,1,Sales Representative,4,Single,2678.0,5050,1,No,17,3,4,0,2,2,3,2,1,2,2
46.0,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379.0,17433,2,No,11,3,3,1,12,3,2,6,3,1,4
42.0,No,Non-Travel,179,Human Resources,2,5,Medical,4,Male,79,4,2,Human Resources,1,Married,6272.0,12858,7,No,16,3,1,1,10,3,4,4,3,0,3
60.0,No,Travel_Rarely,696,Sales,7,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,5220.0,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9
28.0,,Travel_Frequently,116,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743.0,7331,1,No,20,4,3,1,2,2,3,2,2,2,2
32.0,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998.0,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7
36.0,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252.0,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7
33.0,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2691.0,6311,0,No,13,3,2,1,15,5,3,14,10,4,10
40.0,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852.0,11591,7,No,12,3,2,1,7,2,4,5,1,1,3
25.0,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,4950.0,20623,0,No,14,3,2,0,5,4,3,4,3,1,1
30.0,No,Travel_Rarely,1465,Research & Development,1,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,3579.0,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7
42.0,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191.0,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0
35.0,No,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,10377.0,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12
27.0,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235.0,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8
54.0,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502.0,9659,7,No,17,3,1,1,33,2,1,5,4,1,4
44.0,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011.0,19982,1,No,13,3,4,1,10,5,3,10,5,7,7
19.0,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,1859.0,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0
29.0,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,3760.0,5598,1,No,15,3,1,3,3,5,3,3,2,1,2
54.0,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,17779.0,23474,3,No,14,3,1,0,36,2,3,10,9,0,9
31.0,No,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,6833.0,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1
31.0,No,Travel_Rarely,1062,Research & Development,24,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,6812.0,17198,1,No,19,3,2,0,10,2,3,10,9,1,8
59.0,No,Travel_Rarely,326,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,5171.0,16490,5,No,17,3,4,0,13,2,3,6,1,0,5
43.0,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,19740.0,18625,3,No,14,3,2,1,25,2,3,8,7,0,7
49.0,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,18711.0,12124,2,No,13,3,3,1,23,2,4,1,0,0,0
32.0,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692.0,9256,1,No,12,3,3,0,12,2,2,11,10,0,7
48.0,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,16620,5,No,11,3,3,0,7,4,2,1,0,0,0
27.0,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517.0,3208,1,No,11,3,2,3,5,2,3,5,3,0,3
29.0,,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623.0,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0
44.5,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,18265.0,8733,6,No,12,3,3,0,25,3,4,1,0,0,0
29.0,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124.0,3423,3,No,14,3,2,2,9,2,2,7,7,1,7
34.0,,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,2585.0,21643,0,No,17,3,4,0,2,5,2,1,0,0,0
44.0,No,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,18213.0,8751,7,No,11,3,3,1,26,5,3,22,9,3,10
33.0,No,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380.0,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8
19.0,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,2994.0,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1
23.0,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223.0,16901,1,No,22,4,4,1,1,2,3,1,0,0,1
25.0,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,2364.5,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0
26.0,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875.0,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2
45.0,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824.0,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11
55.0,No,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577.0,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0
21.0,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,2625.0,25308,1,No,20,4,3,0,2,2,1,2,2,2,2
46.0,No,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18959.0,9946,2,No,14,3,3,1,26,2,3,11,4,0,8
34.0,No,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538.0,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2
51.0,No,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847.0,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10
59.0,No,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512.0,20002,6,No,12,3,4,0,25,6,2,9,7,5,4
34.0,No,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444.0,22534,4,No,13,3,3,2,15,2,4,11,8,5,10
28.0,No,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154.0,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2
44.0,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190.0,17477,1,No,14,3,4,2,26,4,2,25,9,14,13
34.0,,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490.0,21833,4,No,11,3,4,2,14,5,4,10,9,1,8
35.0,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506.0,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2
42.0,No,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372.0,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0
43.0,No,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,9656.0,20364,3,No,14,3,4,0,23,3,4,21,7,15,17
36.5,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410.0,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12
44.0,,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978.0,14075,1,No,11,3,4,1,10,2,3,10,7,0,5
28.0,,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867.0,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2
51.0,No,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838.0,4257,0,No,14,3,2,0,8,6,2,7,0,7,7
30.0,No,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695.0,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7
29.0,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339.0,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7
28.0,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080.0,4732,2,No,11,3,2,0,5,2,2,3,2,1,2
25.0,,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096.0,18830,1,No,18,3,4,0,2,3,2,2,2,2,1
32.0,No,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209.0,11693,1,No,15,3,3,2,10,4,4,10,7,0,8
45.0,No,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061.0,13035,3,No,22,4,3,0,22,4,3,0,0,0,0
41.5,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123.0,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2
58.0,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372.0,26076,1,No,12,3,4,2,2,3,3,2,2,2,2
32.0,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883.0,22845,1,No,18,3,1,1,10,3,3,10,4,1,1
39.0,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904.0,22154,0,No,13,3,1,0,6,2,3,5,2,0,3
30.0,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627.0,23631,0,No,12,3,1,1,10,6,3,9,2,6,7
36.0,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094.0,5747,3,No,12,3,1,0,10,0,3,7,7,1,7
46.0,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423.0,22957,6,No,12,3,3,0,10,3,4,7,6,5,7
28.0,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674.0,16392,0,No,11,3,1,3,10,6,3,9,8,7,5
50.0,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880.0,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2
40.0,Yes,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,8998.0,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0
52.0,,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446.0,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7
35.0,No,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916.0,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8
39.0,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,13352,0,No,11,3,1,0,9,6,3,8,7,1,7
31.0,No,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,8270.5,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6
41.0,No,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151.0,22074,1,No,13,3,1,0,19,4,3,19,2,11,9
31.0,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302.0,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2
44.0,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362.0,14669,4,No,12,3,3,0,10,4,4,3,2,1,2
42.0,,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861.0,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10
55.0,,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187.0,6992,4,No,14,3,4,1,23,5,3,19,9,9,11
56.0,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717.0,4022,6,No,14,3,1,0,36,4,3,7,3,7,7
40.0,,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,8532,9,No,16,3,2,1,6,0,3,4,2,0,0
34.0,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500.0,5494,0,No,11,3,4,1,10,0,2,9,7,1,6
40.0,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661.0,22455,1,No,13,3,3,0,9,4,3,9,8,8,8
41.0,No,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103.0,4297,0,No,17,3,4,1,10,2,3,9,3,1,7
35.0,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249.0,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1
51.0,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026.0,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10
38.0,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893.0,19461,3,No,15,3,4,1,11,3,3,7,7,1,7
34.0,No,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125.0,23553,1,No,12,3,4,0,10,6,4,10,8,9,6
25.0,No,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669.0,9075,3,No,11,3,3,3,7,6,2,3,2,1,2
58.0,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008.0,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9
40.0,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387.0,6762,3,No,22,4,3,1,7,3,3,4,2,0,3
36.0,,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,7496.0,2261,2,No,16,3,4,1,17,2,2,15,7,6,13
48.0,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898.0,18706,1,No,11,3,3,0,11,2,3,10,9,0,8
27.0,,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534.0,6527,8,No,14,3,2,1,5,4,3,1,0,0,0
51.0,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142.0,24439,3,No,16,3,2,0,29,1,2,5,2,0,3
18.0,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611.0,19305,1,No,15,3,3,0,0,5,4,0,0,0,0
35.0,No,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363.0,10846,0,No,12,3,2,1,10,0,3,9,7,0,0
27.0,No,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071.0,20392,3,No,20,4,2,0,8,3,3,6,2,0,0
55.0,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695.0,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8
56.0,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402.0,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9
34.0,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029.0,15891,1,No,20,4,3,3,5,2,3,5,4,0,0
40.0,No,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,5294.0,13888,5,No,20,4,2,3,15,0,3,12,11,11,8
34.0,No,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429.0,17491,4,No,13,3,1,2,10,1,3,8,7,7,7
31.0,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785.0,11882,7,No,14,3,3,0,3,3,4,1,0,0,0
35.0,Yes,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614.0,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2
38.0,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,15748,1,No,11,3,4,3,4,2,3,4,2,0,3
34.0,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687.0,6163,1,No,11,3,4,0,14,2,4,14,11,4,11
28.0,No,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4478.0,24232,1,No,11,3,3,1,5,0,3,5,3,0,4
31.0,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179.0,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7
39.0,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120.0,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4
32.0,No,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596.0,15395,2,No,11,3,2,0,14,5,3,4,2,3,2
41.0,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467.0,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3
37.0,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2809.0,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3
33.0,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998.0,19293,6,No,13,3,1,0,8,2,4,5,4,1,2
32.0,No,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4649.0,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2
44.0,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,3449,3,No,21,4,2,1,13,2,3,6,4,0,5
32.5,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232.0,12477,2,No,11,3,2,0,6,3,2,3,2,1,2
52.0,No,Travel_Frequently,322,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247.0,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2
43.0,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081.0,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8
27.0,,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769.0,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4
27.0,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,2809.0,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7
26.0,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904.0,4050,0,No,12,3,4,0,5,2,3,4,3,1,1
42.0,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799.0,16616,0,No,14,3,3,1,21,5,3,20,7,0,9
52.0,No,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950.0,17363,9,No,13,3,3,0,12,2,1,5,4,0,4
